app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
sw/1d,seq-len_1024__num-seq_1024__repeat_64,1024,1024,64,8,0,fast,17.720993284,3.8779,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_128,1024,1024,64,128,0,fast,21.022248171,3.2689,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_16,1024,1024,64,16,0,fast,18.183237296,3.7793,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_4,1024,1024,64,4,0,fast,17.565504401,3.9122,2560.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,fast,19.657225118,3.4959,320.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512__cpg_1,128,8192,512,1,0,fast,17.436269787,3.9412,320.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512__cpg_16,128,8192,512,16,0,fast,TIMEOUT,,,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32,2048,512,32,8,0,fast,17.542396781,3.9173,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_128,2048,512,32,128,0,fast,19.096970721,3.5984,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_16,2048,512,32,16,0,fast,17.675267069,3.8879,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_8,2048,512,32,8,0,fast,17.550806120,3.9155,5120.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256,256,4096,256,8,0,fast,18.720842479,3.6707,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_1,256,4096,256,1,0,fast,17.243831943,3.9852,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_128,256,4096,256,128,0,fast,33.799362772,2.0332,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_16,256,4096,256,16,0,fast,TIMEOUT,,,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048,256,512,2048,8,0,fast,18.394994206,3.7358,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_1,256,512,2048,1,0,fast,17.171262816,4.0020,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_128,256,512,2048,128,0,fast,29.671462038,2.3160,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_128__pod-unique-data_1,256,512,2048,128,1,fast,29.680395289,2.3153,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_16,256,512,2048,16,0,fast,18.867215534,3.6423,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_16__pod-unique-data_1,256,512,2048,16,1,fast,TIMEOUT,,,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_1__pod-unique-data_1,256,512,2048,1,1,fast,17.175335037,4.0011,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__pod-unique-data_1,256,512,2048,8,1,fast,18.399336449,3.7349,640.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048,32,32768,2048,8,0,fast,29.694892680,2.3142,80.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048__cpg_1,32,32768,2048,1,0,fast,19.015550452,3.6139,80.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048__cpg_16,32,32768,2048,16,0,fast,38.457442135,1.7869,80.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128,512,2048,128,8,0,fast,TIMEOUT,,,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_128,512,2048,128,128,0,fast,26.076354039,2.6353,1280.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_16,512,2048,128,16,0,fast,18.629129828,3.6888,1280.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_2,512,2048,128,2,0,fast,TIMEOUT,,,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024,64,16384,1024,8,0,fast,21.995389585,3.1243,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_1,64,16384,1024,1,0,fast,17.833212105,3.8535,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_16,64,16384,1024,16,0,fast,27.643820435,2.4859,160.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096,128,1024,4096,8,0,fast,18.763386252,3.6624,320.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096__pod-unique-data_1,128,1024,4096,8,1,fast,18.770238086,3.6611,320.0,,,,
sw/2d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,fast,22.213010053,3.0937,320.0,,,,
sw/2d,seq-len_192__num-seq_4096__repeat_512,192,4096,512,8,0,fast,22.126056359,3.4940,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096,192,640,4096,8,0,fast,25.357573237,3.8110,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096__pod-unique-data_1,192,640,4096,8,1,fast,25.363913006,3.8100,480.0,,,,
sw/2d,seq-len_32__num-seq_32768__repeat_512,32,32768,512,8,0,fast,21.386619604,0.8033,80.0,,,,
sw/2d,seq-len_64__num-seq_16384__repeat_512,64,16384,512,8,0,fast,18.192708507,1.8887,160.0,,,,
nw/naive,seq-len_1024__num-seq_64__repeat_64,1024,64,64,8,0,fast,TIMEOUT,,,,,,
nw/naive,seq-len_128__num-seq_512__repeat_512,128,512,512,8,0,fast,TIMEOUT,,,,,,
