app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
sw/1d,seq-len_1024__num-seq_1024__repeat_64,1024,1024,64,8,0,slow,25.888727806,2.6544,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_128,1024,1024,64,128,0,slow,29.958492318,2.2938,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_16,1024,1024,64,16,0,slow,26.249647149,2.6179,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_4,1024,1024,64,4,0,slow,25.698004144,2.6741,2560.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,slow,29.046784261,2.3658,320.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512__cpg_1,128,8192,512,1,0,slow,26.401691341,2.6028,320.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32,2048,512,32,8,0,slow,17.185659414,3.9987,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_128,2048,512,32,128,0,slow,18.465489634,3.7215,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_16,2048,512,32,16,0,slow,17.301475616,3.9719,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_8,2048,512,32,8,0,slow,17.183679593,3.9991,5120.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256,256,4096,256,8,0,slow,26.971620769,2.5478,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_1,256,4096,256,1,0,slow,25.175982252,2.7296,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_128,256,4096,256,128,0,slow,43.797154155,1.5690,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048,256,512,2048,8,0,slow,28.657317866,2.3980,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_1,256,512,2048,1,0,slow,26.733504309,2.5705,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_128,256,512,2048,128,0,slow,46.033207271,1.4928,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_128__pod-unique-data_1,256,512,2048,128,1,slow,46.030288159,1.4929,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_16,256,512,2048,16,0,slow,29.352017877,2.3412,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_1__pod-unique-data_1,256,512,2048,1,1,slow,26.744544623,2.5695,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__pod-unique-data_1,256,512,2048,8,1,slow,28.658909168,2.3978,640.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048,32,32768,2048,8,0,slow,39.868394191,1.7237,80.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048__cpg_1,32,32768,2048,1,0,slow,27.930066368,2.4604,80.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048__cpg_16,32,32768,2048,16,0,slow,48.263945051,1.4238,80.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_128,512,2048,128,128,0,slow,36.112673234,1.9029,1280.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_16,512,2048,128,16,0,slow,26.972659261,2.5477,1280.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024,64,16384,1024,8,0,slow,31.985945281,2.1484,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_1,64,16384,1024,1,0,slow,27.237447223,2.5230,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_16,64,16384,1024,16,0,slow,39.109404774,1.7571,160.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096,128,1024,4096,8,0,slow,28.991607422,2.3703,320.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096__pod-unique-data_1,128,1024,4096,8,1,slow,28.991711447,2.3703,320.0,,,,
sw/2d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,slow,28.768642914,2.3887,320.0,,,,
sw/2d,seq-len_192__num-seq_4096__repeat_512,192,4096,512,8,0,slow,31.188978108,2.4787,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096,192,640,4096,8,0,slow,39.402886606,2.4525,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096__pod-unique-data_1,192,640,4096,8,1,slow,39.410854981,2.4520,480.0,,,,
sw/2d,seq-len_32__num-seq_32768__repeat_512,32,32768,512,8,0,slow,12.348190836,1.3913,80.0,,,,
sw/2d,seq-len_64__num-seq_16384__repeat_512,64,16384,512,8,0,slow,17.345515514,1.9809,160.0,,,,
dummy/roofline,ops_1024__n-elems_4194304__repeat_66,,,66,8,0,slow,18.071479509,N/A,256.0000,1024,4194304,0.0056,1.4260
dummy/roofline,ops_12288__n-elems_4194304__repeat_9,,,9,8,0,slow,70.089019368,N/A,3072.0000,12288,4194304,0.0005,1.4707
dummy/roofline,ops_128__n-elems_4194304__repeat_128,,,128,8,0,slow,5.135537765,N/A,32.0000,128,4194304,0.0392,1.2545
dummy/roofline,ops_12__n-elems_4194304__repeat_128,,,128,8,0,slow,2.576247507,N/A,3.0000,12,4194304,0.0781,0.2344
dummy/roofline,ops_1536__n-elems_4194304__repeat_52,,,52,8,0,slow,17.897966723,N/A,384.0000,1536,4194304,0.0037,1.4398
dummy/roofline,ops_16384__n-elems_4194304__repeat_7,,,7,8,0,slow,93.361134377,N/A,4096.0000,16384,4194304,0.0004,1.4721
dummy/roofline,ops_16__n-elems_4194304__repeat_128,,,128,8,0,slow,2.707168508,N/A,4.0000,16,4194304,0.0744,0.2975
dummy/roofline,ops_192__n-elems_4194304__repeat_120,,,120,8,0,slow,7.153166661,N/A,48.0000,192,4194304,0.0281,1.3510
dummy/roofline,ops_1__n-elems_4194304__repeat_128,,,128,8,0,slow,2.463352475,N/A,0.2500,1,4194304,0.0817,0.0204
dummy/roofline,ops_2048__n-elems_4194304__repeat_36,,,36,8,0,slow,14.238353826,N/A,512.0000,2048,4194304,0.0024,1.2066
dummy/roofline,ops_24__n-elems_4194304__repeat_128,,,128,8,0,slow,2.776435822,N/A,6.0000,24,4194304,0.0725,0.4351
dummy/roofline,ops_256__n-elems_4194304__repeat_112,,,112,8,0,slow,7.811538618,N/A,64.0000,256,4194304,0.0215,1.3746
dummy/roofline,ops_2__n-elems_4194304__repeat_128,,,128,8,0,slow,2.461440575,N/A,0.5000,2,4194304,0.0818,0.0409
dummy/roofline,ops_3072__n-elems_4194304__repeat_30,,,30,8,0,slow,17.735576128,N/A,768.0000,3072,4194304,0.0019,1.4530
dummy/roofline,ops_32__n-elems_4194304__repeat_128,,,128,8,0,slow,2.985249129,N/A,8.0000,32,4194304,0.0674,0.5395
dummy/roofline,ops_384__n-elems_4194304__repeat_104,,,104,8,0,slow,11.443830493,N/A,96.0000,384,4194304,0.0147,1.4074
dummy/roofline,ops_3__n-elems_4194304__repeat_128,,,128,8,0,slow,2.485841921,N/A,0.7500,3,4194304,0.0810,0.0607
dummy/roofline,ops_4096__n-elems_4194304__repeat_24,,,24,8,0,slow,23.546015883,N/A,1024.0000,4096,4194304,0.0014,1.4593
dummy/roofline,ops_48__n-elems_4194304__repeat_128,,,128,8,0,slow,3.377006772,N/A,12.0000,48,4194304,0.0596,0.7154
dummy/roofline,ops_4__n-elems_4194304__repeat_128,,,128,8,0,slow,2.494821312,N/A,1.0000,4,4194304,0.0807,0.0807
dummy/roofline,ops_512__n-elems_4194304__repeat_92,,,92,8,0,slow,12.317847417,N/A,128.0000,512,4194304,0.0109,1.3947
dummy/roofline,ops_6144__n-elems_4194304__repeat_16,,,16,8,0,slow,35.176303089,N/A,1536.0000,6144,4194304,0.0010,1.4652
dummy/roofline,ops_64__n-elems_4194304__repeat_128,,,128,8,0,slow,3.594723775,N/A,16.0000,64,4194304,0.0560,0.8961
dummy/roofline,ops_6__n-elems_4194304__repeat_128,,,128,8,0,slow,2.513608082,N/A,1.5000,6,4194304,0.0801,0.1201
dummy/roofline,ops_768__n-elems_4194304__repeat_77,,,77,8,0,slow,13.710716947,N/A,192.0000,768,4194304,0.0073,1.4097
dummy/roofline,ops_8192__n-elems_4194304__repeat_12,,,12,8,0,slow,46.813983438,N/A,2048.0000,8192,4194304,0.0007,1.4679
dummy/roofline,ops_8__n-elems_4194304__repeat_128,,,128,8,0,slow,2.481104163,N/A,2.0000,8,4194304,0.0811,0.1623
dummy/roofline,ops_96__n-elems_4194304__repeat_128,,,128,8,0,slow,4.206274021,N/A,24.0000,96,4194304,0.0479,1.1487
