app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
dummy/roofline,ops_1536__n-elems_4194304__repeat_52,,,2,8,0,slow_sim32x,17.897966723,N/A,384.0000,1536,4194304,0.9472,368.5888
dummy/roofline,ops_16384__n-elems_4194304__repeat_7,,,1,8,0,slow_sim32x,93.361134377,N/A,4096.0000,16384,4194304,0.1024,376.8576
dummy/roofline,ops_16__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.707168508,N/A,4.0000,16,4194304,19.0464,76.1600
dummy/roofline,ops_192__n-elems_4194304__repeat_120,,,6,8,0,slow_sim32x,7.153166661,N/A,48.0000,192,4194304,7.1936,345.8560
dummy/roofline,ops_1__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.463352475,N/A,0.2500,1,4194304,20.9152,5.2224
dummy/roofline,ops_2048__n-elems_4194304__repeat_36,,,1,8,0,slow_sim32x,14.238353826,N/A,512.0000,2048,4194304,0.6144,308.8896
dummy/roofline,ops_24__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.776435822,N/A,6.0000,24,4194304,18.5600,111.3856
dummy/roofline,ops_256__n-elems_4194304__repeat_112,,,5,8,0,slow_sim32x,7.811538618,N/A,64.0000,256,4194304,5.5040,351.8976
dummy/roofline,ops_2__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.461440575,N/A,0.5000,2,4194304,20.9408,10.4704
dummy/roofline,ops_3072__n-elems_4194304__repeat_30,,,1,8,0,slow_sim32x,17.735576128,N/A,768.0000,3072,4194304,0.4864,371.9680
dummy/roofline,ops_32__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.985249129,N/A,8.0000,32,4194304,17.2544,138.1120
dummy/roofline,ops_384__n-elems_4194304__repeat_104,,,5,8,0,slow_sim32x,11.443830493,N/A,96.0000,384,4194304,3.7632,360.2944
dummy/roofline,ops_3__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.485841921,N/A,0.7500,3,4194304,20.7360,15.5392
dummy/roofline,ops_4096__n-elems_4194304__repeat_24,,,1,8,0,slow_sim32x,23.546015883,N/A,1024.0000,4096,4194304,0.3584,373.5808
dummy/roofline,ops_48__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,3.377006772,N/A,12.0000,48,4194304,15.2576,183.1424
dummy/roofline,ops_4__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.494821312,N/A,1.0000,4,4194304,20.6592,20.6592
dummy/roofline,ops_512__n-elems_4194304__repeat_92,,,4,8,0,slow_sim32x,12.317847417,N/A,128.0000,512,4194304,2.7904,357.0432
dummy/roofline,ops_6144__n-elems_4194304__repeat_16,,,1,8,0,slow_sim32x,35.176303089,N/A,1536.0000,6144,4194304,0.2560,375.0912
dummy/roofline,ops_64__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,3.594723775,N/A,16.0000,64,4194304,14.3360,229.4016
dummy/roofline,ops_6__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.513608082,N/A,1.5000,6,4194304,20.5056,30.7456
dummy/roofline,ops_768__n-elems_4194304__repeat_77,,,3,8,0,slow_sim32x,13.710716947,N/A,192.0000,768,4194304,1.8688,360.8832
dummy/roofline,ops_8192__n-elems_4194304__repeat_12,,,1,8,0,slow_sim32x,46.813983438,N/A,2048.0000,8192,4194304,0.1792,375.7824
dummy/roofline,ops_8__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,2.481104163,N/A,2.0000,8,4194304,20.7616,41.5488
dummy/roofline,ops_96__n-elems_4194304__repeat_128,,,6,8,0,slow_sim32x,4.206274021,N/A,24.0000,96,4194304,12.2624,294.0672
