app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
sw/1d,seq-len_1024__num-seq_1024__repeat_64,1024,1024,64,8,0,fast,17.716151111,31.0312,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_128,1024,1024,64,128,0,fast,21.015973496,26.1592,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_16,1024,1024,64,16,0,fast,18.173393470,30.2504,2560.0,,,,
sw/1d,seq-len_1024__num-seq_1024__repeat_64__cpg_4,1024,1024,64,4,0,fast,17.561359745,31.3048,2560.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,fast,19.649686749,27.9776,320.0,,,,
sw/1d,seq-len_128__num-seq_8192__repeat_512__cpg_1,128,8192,512,1,0,fast,17.433782250,31.5336,320.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32,2048,512,32,8,0,fast,17.552711585,31.3200,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_128,2048,512,32,128,0,fast,19.106667604,28.7728,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_16,2048,512,32,16,0,fast,17.681461288,31.0920,5120.0,,,,
sw/1d,seq-len_2048__num-seq_512__repeat_32__cpg_8,2048,512,32,8,0,fast,17.556419346,31.3136,5120.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256,256,4096,256,8,0,fast,18.724920661,29.3592,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_1,256,4096,256,1,0,fast,17.247638123,31.8744,640.0,,,,
sw/1d,seq-len_256__num-seq_4096__repeat_256__cpg_128,256,4096,256,128,0,fast,33.799021491,16.2656,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048,256,512,2048,8,0,fast,18.406995655,29.8664,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_1,256,512,2048,1,0,fast,17.179794720,32.0000,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_128,256,512,2048,128,0,fast,29.682431768,18.5216,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_128__pod-unique-data_1,256,512,2048,128,1,fast,29.687545788,18.5184,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_16,256,512,2048,16,0,fast,18.869980197,29.1336,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__cpg_1__pod-unique-data_1,256,512,2048,1,1,fast,17.189600252,31.9816,640.0,,,,
sw/1d,seq-len_256__num-seq_512__repeat_2048__pod-unique-data_1,256,512,2048,8,1,fast,18.410974296,29.8600,640.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048,32,32768,2048,8,0,fast,29.706404861,18.5064,80.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048__cpg_1,32,32768,2048,1,0,fast,19.030826292,28.8880,80.0,,,,
sw/1d,seq-len_32__num-seq_32768__repeat_2048__cpg_16,32,32768,2048,16,0,fast,38.479237127,14.2872,80.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_128,512,2048,128,128,0,fast,26.093643625,21.0688,1280.0,,,,
sw/1d,seq-len_512__num-seq_2048__repeat_128__cpg_16,512,2048,128,16,0,fast,18.638694195,29.4952,1280.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024,64,16384,1024,8,0,fast,22.013275590,24.9736,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_1,64,16384,1024,1,0,fast,17.852223489,30.7952,160.0,,,,
sw/1d,seq-len_64__num-seq_16384__repeat_1024__cpg_16,64,16384,1024,16,0,fast,27.655431474,19.8784,160.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096,128,1024,4096,8,0,fast,18.768745229,29.2912,320.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096__pod-unique-data_1,128,1024,4096,8,1,fast,18.776909738,29.2784,320.0,,,,
sw/2d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,fast,22.214339996,24.7480,320.0,,,,
sw/2d,seq-len_192__num-seq_4096__repeat_512,192,4096,512,8,0,fast,22.136914556,27.9384,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096,192,640,4096,8,0,fast,25.362116331,30.4824,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096__pod-unique-data_1,192,640,4096,8,1,fast,25.364964406,30.4792,480.0,,,,
sw/2d,seq-len_32__num-seq_32768__repeat_512,32,32768,512,8,0,fast,21.387217531,6.4264,80.0,,,,
sw/2d,seq-len_64__num-seq_16384__repeat_512,64,16384,512,8,0,fast,18.192404281,15.1096,160.0,,,,
dummy/roofline,ops_1024__n-elems_4194304__repeat_66,,,66,8,0,fast,13.713975084,N/A,256.0000,1024,4194304,1.2920,330.7200
dummy/roofline,ops_12288__n-elems_4194304__repeat_9,,,9,8,0,fast,20.551368794,N/A,3072.0000,12288,4194304,0.1176,361.1296
dummy/roofline,ops_128__n-elems_4194304__repeat_128,,,128,8,0,fast,11.619915075,N/A,32.0000,128,4194304,2.9568,94.6232
dummy/roofline,ops_12__n-elems_4194304__repeat_128,,,128,8,0,fast,10.349770222,N/A,3.0000,12,4194304,3.3200,9.9592
dummy/roofline,ops_1536__n-elems_4194304__repeat_52,,,52,8,0,fast,15.058737909,N/A,384.0000,1536,4194304,0.9272,355.9472
dummy/roofline,ops_16384__n-elems_4194304__repeat_7,,,7,8,0,fast,21.228212653,N/A,4096.0000,16384,4194304,0.0888,362.5640
dummy/roofline,ops_16__n-elems_4194304__repeat_128,,,128,8,0,fast,10.308707944,N/A,4.0000,16,4194304,3.3328,13.3320
dummy/roofline,ops_192__n-elems_4194304__repeat_120,,,120,8,0,fast,11.940038686,N/A,48.0000,192,4194304,2.6976,129.4960
dummy/roofline,ops_1__n-elems_4194304__repeat_128,,,128,8,0,fast,10.094281400,N/A,0.2500,1,4194304,3.4040,0.8512
dummy/roofline,ops_2048__n-elems_4194304__repeat_36,,,36,8,0,fast,16.524301852,N/A,512.0000,2048,4194304,0.5848,299.4256
dummy/roofline,ops_24__n-elems_4194304__repeat_128,,,128,8,0,fast,10.292836463,N/A,6.0000,24,4194304,3.3384,20.0296
dummy/roofline,ops_256__n-elems_4194304__repeat_112,,,112,8,0,fast,11.933757209,N/A,64.0000,256,4194304,2.5192,161.2352
dummy/roofline,ops_2__n-elems_4194304__repeat_128,,,128,8,0,fast,10.163909306,N/A,0.5000,2,4194304,3.3808,1.6904
dummy/roofline,ops_3072__n-elems_4194304__repeat_30,,,30,8,0,fast,17.733572152,N/A,768.0000,3072,4194304,0.4544,348.7592
dummy/roofline,ops_32__n-elems_4194304__repeat_128,,,128,8,0,fast,10.280647004,N/A,8.0000,32,4194304,3.3424,26.7376
dummy/roofline,ops_384__n-elems_4194304__repeat_104,,,104,8,0,fast,12.777521662,N/A,96.0000,384,4194304,2.1848,209.7480
dummy/roofline,ops_3__n-elems_4194304__repeat_128,,,128,8,0,fast,10.219958773,N/A,0.7500,3,4194304,3.3624,2.5216
dummy/roofline,ops_4096__n-elems_4194304__repeat_24,,,24,8,0,fast,18.739377762,N/A,1024.0000,4096,4194304,0.3440,352.0432
dummy/roofline,ops_48__n-elems_4194304__repeat_128,,,128,8,0,fast,10.286892810,N/A,12.0000,48,4194304,3.3400,40.0816
dummy/roofline,ops_4__n-elems_4194304__repeat_128,,,128,8,0,fast,10.302308364,N/A,1.0000,4,4194304,3.3352,3.3352
dummy/roofline,ops_512__n-elems_4194304__repeat_92,,,92,8,0,fast,12.500711363,N/A,128.0000,512,4194304,1.9752,252.8736
dummy/roofline,ops_6144__n-elems_4194304__repeat_16,,,16,8,0,fast,18.477052193,N/A,1536.0000,6144,4194304,0.2328,357.0416
dummy/roofline,ops_64__n-elems_4194304__repeat_128,,,128,8,0,fast,10.306927439,N/A,16.0000,64,4194304,3.3336,53.3384
dummy/roofline,ops_6__n-elems_4194304__repeat_128,,,128,8,0,fast,10.314487253,N/A,1.5000,6,4194304,3.3312,4.9968
dummy/roofline,ops_768__n-elems_4194304__repeat_77,,,77,8,0,fast,12.983399919,N/A,192.0000,768,4194304,1.5920,305.6632
dummy/roofline,ops_8192__n-elems_4194304__repeat_12,,,12,8,0,fast,18.393182310,N/A,2048.0000,8192,4194304,0.1752,358.6696
dummy/roofline,ops_8__n-elems_4194304__repeat_128,,,128,8,0,fast,10.329824096,N/A,2.0000,8,4194304,3.3264,6.6528
dummy/roofline,ops_96__n-elems_4194304__repeat_128,,,128,8,0,fast,11.387582450,N/A,24.0000,96,4194304,3.0176,72.4152
