app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
dummy/roofline,ops_1024__n-elems_4194304__repeat_1,,,1,8,0,fast,0.303789848,N/A,256.0000,1024,4194304,0.1105,28.2759
dummy/roofline,ops_12288__n-elems_4194304__repeat_1,,,1,8,0,fast,2.345424961,N/A,3072.0000,12288,4194304,0.0143,43.9491
dummy/roofline,ops_128__n-elems_4194304__repeat_1,,,1,8,0,fast,0.161416523,N/A,32.0000,128,4194304,0.2079,6.6520
dummy/roofline,ops_12__n-elems_4194304__repeat_1,,,1,8,0,fast,0.157545179,N/A,3.0000,12,4194304,0.2130,0.6389
dummy/roofline,ops_1536__n-elems_4194304__repeat_1,,,1,8,0,fast,0.389486147,N/A,384.0000,1536,4194304,0.0862,33.0818
dummy/roofline,ops_16384__n-elems_4194304__repeat_1,,,1,8,0,fast,3.091249623,N/A,4096.0000,16384,4194304,0.0109,44.4606
dummy/roofline,ops_16__n-elems_4194304__repeat_1,,,1,8,0,fast,0.155367554,N/A,4.0000,16,4194304,0.2160,0.8639
dummy/roofline,ops_192__n-elems_4194304__repeat_1,,,1,8,0,fast,0.167905788,N/A,48.0000,192,4194304,0.1998,9.5924
dummy/roofline,ops_1__n-elems_4194304__repeat_1,,,1,8,0,fast,0.155663977,N/A,0.2500,1,4194304,0.2156,0.0539
dummy/roofline,ops_2048__n-elems_4194304__repeat_1,,,1,8,0,fast,0.559125386,N/A,512.0000,2048,4194304,0.0600,30.7263
dummy/roofline,ops_24__n-elems_4194304__repeat_1,,,1,8,0,fast,0.157807862,N/A,6.0000,24,4194304,0.2126,1.2758
dummy/roofline,ops_256__n-elems_4194304__repeat_1,,,1,8,0,fast,0.178268779,N/A,64.0000,256,4194304,0.1882,12.0463
dummy/roofline,ops_2__n-elems_4194304__repeat_1,,,1,8,0,fast,0.152925896,N/A,0.5000,2,4194304,0.2194,0.1097
dummy/roofline,ops_3072__n-elems_4194304__repeat_1,,,1,8,0,fast,0.669812745,N/A,768.0000,3072,4194304,0.0501,38.4731
dummy/roofline,ops_32__n-elems_4194304__repeat_1,,,1,8,0,fast,0.157129526,N/A,8.0000,32,4194304,0.2135,1.7084
dummy/roofline,ops_384__n-elems_4194304__repeat_1,,,1,8,0,fast,0.192050308,N/A,96.0000,384,4194304,0.1747,16.7728
dummy/roofline,ops_3__n-elems_4194304__repeat_1,,,1,8,0,fast,0.144518375,N/A,0.7500,3,4194304,0.2322,0.1741
dummy/roofline,ops_4096__n-elems_4194304__repeat_1,,,1,8,0,fast,0.854367633,N/A,1024.0000,4096,4194304,0.0393,40.2166
dummy/roofline,ops_48__n-elems_4194304__repeat_1,,,1,8,0,fast,0.158411062,N/A,12.0000,48,4194304,0.2118,2.5418
dummy/roofline,ops_4__n-elems_4194304__repeat_1,,,1,8,0,fast,0.152930966,N/A,1.0000,4,4194304,0.2194,0.2194
dummy/roofline,ops_512__n-elems_4194304__repeat_1,,,1,8,0,fast,0.216660775,N/A,128.0000,512,4194304,0.1549,19.8235
dummy/roofline,ops_6144__n-elems_4194304__repeat_1,,,1,8,0,fast,1.226487735,N/A,1536.0000,6144,4194304,0.0274,42.0221
dummy/roofline,ops_64__n-elems_4194304__repeat_1,,,1,8,0,fast,0.156314952,N/A,16.0000,64,4194304,0.2147,3.4345
dummy/roofline,ops_6__n-elems_4194304__repeat_1,,,1,8,0,fast,0.153821142,N/A,1.5000,6,4194304,0.2181,0.3272
dummy/roofline,ops_768__n-elems_4194304__repeat_1,,,1,8,0,fast,0.258750218,N/A,192.0000,768,4194304,0.1297,24.8983
dummy/roofline,ops_8192__n-elems_4194304__repeat_1,,,1,8,0,fast,1.604331270,N/A,2048.0000,8192,4194304,0.0209,42.8337
dummy/roofline,ops_8__n-elems_4194304__repeat_1,,,1,8,0,fast,0.154347109,N/A,2.0000,8,4194304,0.2174,0.4348
dummy/roofline,ops_96__n-elems_4194304__repeat_1,,,1,8,0,fast,0.161901039,N/A,24.0000,96,4194304,0.2073,4.9741
