app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
sw/2d,seq-len_128__num-seq_1024__repeat_16,128,1024,16,8,0,fast,0.145127482,1.8497,320.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_16__pod-unique-data_1,128,1024,16,8,1,fast,N/A,N/A,N/A,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096,128,1024,4096,8,0,fast,18.740851633,3.6668,320.0,,,,
sw/2d,seq-len_128__num-seq_1024__repeat_4096__pod-unique-data_1,128,1024,4096,8,1,fast,N/A,N/A,N/A,,,,
sw/2d,seq-len_128__num-seq_8192__repeat_16,128,8192,16,8,0,fast,0.758980510,2.8294,320.0,,,,
sw/2d,seq-len_128__num-seq_8192__repeat_512,128,8192,512,8,0,fast,22.206476111,3.0946,320.0,,,,
sw/2d,seq-len_192__num-seq_4096__repeat_8,192,4096,8,8,0,fast,0.416352175,2.9013,480.0,,,,
sw/2d,seq-len_192__num-seq_5120__repeat_1024,192,5120,1024,8,0,fast,55.185752239,3.5022,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096,192,640,4096,8,0,fast,25.365136971,3.8098,480.0,,,,
sw/2d,seq-len_192__num-seq_640__repeat_4096__pod-unique-data_1,192,640,4096,8,1,fast,N/A,N/A,N/A,,,,
sw/2d,seq-len_256__num-seq_4096__repeat_8,256,4096,8,8,0,fast,COMPILE_ERROR,,,,,,
