app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
radix_sort,radix_sort_1048576__num-arr_256,,,1,8,0,slow,14.528015,N/A,N/A,,,,
radix_sort,radix_sort_131072__num-arr_2048,,,1,8,0,slow,15.274045,N/A,N/A,,,,
radix_sort,radix_sort_134217728__num-arr_2,,,1,8,0,slow,56.038171,N/A,N/A,,,,
radix_sort,radix_sort_16384__num-arr_16384,,,1,8,0,slow,6.789812,N/A,N/A,,,,
radix_sort,radix_sort_16777216__num-arr_16,,,1,8,0,slow,15.070337,N/A,N/A,,,,
radix_sort,radix_sort_2048__num-arr_131072,,,1,8,0,slow,29.691705,N/A,N/A,,,,
radix_sort,radix_sort_2097152__num-arr_128,,,1,8,0,slow,14.432333,N/A,N/A,,,,
radix_sort,radix_sort_262144__num-arr_1024,,,1,8,0,slow,15.573292,N/A,N/A,,,,
radix_sort,radix_sort_268435456__num-arr_1,,,1,8,0,slow,N/A,N/A,N/A,,,,
radix_sort,radix_sort_32768__num-arr_8192,,,1,8,0,slow,5.630104,N/A,N/A,,,,
radix_sort,radix_sort_33554432__num-arr_8,,,1,8,0,slow,15.418584,N/A,N/A,,,,
radix_sort,radix_sort_4096__num-arr_65536,,,1,8,0,slow,16.65446,N/A,N/A,,,,
radix_sort,radix_sort_4194304__num-arr_64,,,1,8,0,slow,14.329332,N/A,N/A,,,,
radix_sort,radix_sort_524288__num-arr_512,,,1,8,0,slow,14.856931,N/A,N/A,,,,
radix_sort,radix_sort_65536__num-arr_4096,,,1,8,0,slow,12.986794,N/A,N/A,,,,
radix_sort,radix_sort_67108864__num-arr_4,,,1,8,0,slow,28.761924,N/A,N/A,,,,
radix_sort,radix_sort_8192__num-arr_32768,,,1,8,0,slow,10.138641,N/A,N/A,,,,
radix_sort,radix_sort_8388608__num-arr_32,,,1,8,0,slow,14.548235,N/A,N/A,,,,
