app,test_name,seq_len,num_seq,repeat,cpg,pod_unique_data,speed,kernel_time_sec,gcups,arith_intensity_ops_per_byte,ops_per_elem,n_elems,achieved_bw_GB_s,achieved_gops_s
dummy/barrier_bench,barrier_bench_default__n_15000000,,,1,8,0,fast,19.993376,N/A,N/A,,,,
dummy/barrier_bench,barrier_bench_linear__n_15000000,,,1,8,0,fast,6.333248,N/A,N/A,,,,
